cityID,cityName,countryID,longitude,latitude,pollutantID,year,concentration,totStations,excStations,totStationsPop,population
AT001C1,Wien,AT,16.3666389600,48.2000152800,BaP,2007,0.885000,2,1,105778,1661246
AT001C1,Wien,AT,16.3666389600,48.2000152800,BaP,2008,0.800000,2,0,105778,1674909
AT001C1,Wien,AT,16.3666389600,48.2000152800,BaP,2009,0.800000,2,0,105778,1687271
AT001C1,Wien,AT,16.3666389600,48.2000152800,BaP,2010,1.150000,2,2,105778,1698802
AT001C1,Wien,AT,16.3666389600,48.2000152800,BaP,2011,0.600000,2,0,105778,1711057
AT001C1,Wien,AT,16.3666389600,48.2000152800,BaP,2012,0.500000,2,0,105778,1724913
AT001C1,Wien,AT,16.3666389600,48.2000152800,BaP,2013,0.450000,2,0,NULL,1741246
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,1988,45.147000,10,6,1652792,NULL
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,1989,46.124000,15,10,1652787,NULL
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,1990,40.193333,15,7,1652790,NULL
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,1991,36.856667,15,5,1652790,1539848
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,1992,35.977857,14,4,1652786,1522316
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,1993,36.794375,16,5,1652791,1526844
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,1994,33.364375,16,4,1652791,1545693
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,1995,36.158125,16,4,1652791,1571125
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,1996,36.183125,16,6,1652791,1595402
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,1997,35.527500,16,5,1652784,1609631
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,1998,34.504375,16,4,1652791,1606843
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,1999,30.426875,16,3,1652791,1608144
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,2000,30.353125,16,3,1652791,1615438
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,2001,29.578125,16,2,1652791,1550123
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,2002,31.564375,16,3,1652791,1526550
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,2003,33.679375,16,3,1652791,1554068
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,2004,30.468125,16,3,1652791,1598626
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,2005,33.197500,16,3,1652791,1632569
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,2006,34.230000,16,3,1652791,1652449
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,2007,32.217500,16,3,1652791,1661246
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,2008,31.830000,16,3,1652791,1674909
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,2009,30.836250,16,3,1652791,1687271
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,2010,31.340000,16,3,1652791,1698802
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,2011,30.620000,16,3,1652791,1711057
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,2012,28.633750,16,2,1652791,1724913
AT001C1,Wien,AT,16.3666389600,48.2000152800,NO2,2013,27.510625,16,2,NULL,1741246
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,1992,127.854000,5,4,1547010,1522316
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,1993,123.026000,5,3,1547010,1526844
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,1994,134.776000,5,5,1547010,1545693
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,1995,125.778000,5,3,1547010,1571125
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,1996,119.054000,5,3,1547010,1595402
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,1997,118.528000,5,3,1547010,1609631
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,1998,124.504000,5,3,1547010,1606843
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,1999,114.852000,5,1,1547010,1608144
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,2000,131.554000,5,5,1547010,1615438
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,2001,123.328000,5,4,1547010,1550123
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,2002,121.502000,5,3,1547010,1526550
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,2003,136.304000,5,5,1547010,1554068
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,2004,113.206000,5,2,1547010,1598626
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,2005,119.812000,5,2,1547010,1632569
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,2006,118.836000,5,3,1547010,1652449
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,2007,125.624000,5,5,1547010,1661246
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,2008,119.048000,5,1,1547010,1674909
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,2009,118.966000,5,1,1547010,1687271
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,2010,114.930000,5,1,1547010,1698802
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,2011,120.348000,5,1,1547010,1711057
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,2012,118.820000,5,1,1547010,1724913
AT001C1,Wien,AT,16.3666389600,48.2000152800,O3,2013,119.774000,5,2,NULL,1741246
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM10,2002,54.076667,3,2,1652789,1526550
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM10,2003,63.367778,9,9,1652790,1554068
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM10,2004,47.650000,13,5,1652786,1598626
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM10,2005,58.445000,18,16,1652790,1632569
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM10,2006,57.328750,16,13,1652786,1652449
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM10,2007,47.301250,16,5,1652786,1661246
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM10,2008,44.435000,16,3,1652786,1674909
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM10,2009,45.632143,14,4,1652792,1687271
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM10,2010,56.665000,12,10,1652788,1698802
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM10,2011,57.279167,12,11,1652788,1711057
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM10,2012,46.283333,12,1,1652788,1724913
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM10,2013,47.182222,9,1,NULL,1741246
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM2.5,2005,23.890000,1,0,105779,1632569
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM2.5,2006,23.240000,1,0,105779,1652449
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM2.5,2007,19.170000,2,0,105778,1661246
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM2.5,2008,17.410000,1,0,105779,1674909
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM2.5,2009,19.540000,2,0,105778,1687271
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM2.5,2010,21.565000,2,0,105778,1698802
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM2.5,2011,20.443333,6,0,1652792,1711057
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM2.5,2012,16.910000,6,0,1652792,1724913
AT001C1,Wien,AT,16.3666389600,48.2000152800,PM2.5,2013,18.003333,6,0,NULL,1741246
AT002C1,Graz,AT,15.4100048400,47.0777582000,BaP,2007,2.300000,1,1,232038,247624
AT002C1,Graz,AT,15.4100048400,47.0777582000,BaP,2008,1.500000,1,1,232038,250738
AT002C1,Graz,AT,15.4100048400,47.0777582000,BaP,2009,2.700000,1,1,232038,253994
AT002C1,Graz,AT,15.4100048400,47.0777582000,BaP,2010,2.200000,1,1,232038,257240
AT002C1,Graz,AT,15.4100048400,47.0777582000,BaP,2011,2.300000,1,1,232038,260374
AT002C1,Graz,AT,15.4100048400,47.0777582000,BaP,2012,2.490000,1,1,232038,263265
AT002C1,Graz,AT,15.4100048400,47.0777582000,BaP,2013,1.580000,1,1,NULL,265778
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,1990,39.988000,5,2,232040,NULL
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,1991,44.240000,5,4,232040,237810
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,1992,38.204000,5,2,232040,236747
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,1993,36.610000,5,2,232040,235251
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,1994,34.778000,5,1,232040,233478
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,1995,33.964000,5,0,232040,231580
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,1996,34.070000,6,1,232038,229714
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,1997,33.546667,6,1,232038,228033
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,1998,33.571667,6,1,232038,226691
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,1999,30.421667,6,1,232038,225842
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,2000,34.325000,6,1,247906,225642
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,2001,35.621667,6,2,247906,226244
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,2002,33.626667,6,2,247906,227842
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,2003,38.442000,5,2,247906,230789
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,2004,34.648333,6,1,247906,235477
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,2005,38.810000,5,2,247906,241298
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,2006,40.576000,5,2,247906,244997
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,2007,36.445000,6,2,247906,247624
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,2008,35.220000,6,2,247906,250738
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,2009,33.698333,6,2,247906,253994
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,2010,34.976000,5,1,247904,257240
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,2011,35.121667,6,1,247906,260374
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,2012,32.420000,6,1,247906,263265
AT002C1,Graz,AT,15.4100048400,47.0777582000,NO2,2013,32.086667,6,1,NULL,265778
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,1992,137.315000,2,2,232038,236747
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,1993,130.460000,3,3,232038,235251
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,1994,134.186667,3,3,232038,233478
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,1995,126.160000,4,3,232040,231580
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,1996,126.627500,4,3,232040,229714
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,1997,121.472500,4,3,232040,228033
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,1998,128.793333,3,3,232038,226691
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,1999,122.845000,4,3,232040,225842
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,2000,138.763333,3,3,232038,225642
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,2001,136.380000,4,4,232040,226244
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,2002,130.607500,4,4,232040,227842
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,2003,146.576667,3,3,232038,230789
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,2004,117.992500,4,1,232040,235477
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,2005,123.252500,4,3,232040,241298
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,2006,126.245000,4,4,232040,244997
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,2007,129.892500,4,4,232040,247624
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,2008,116.637500,4,1,232040,250738
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,2009,117.140000,4,1,232040,253994
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,2010,117.876667,3,1,232038,257240
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,2011,121.257500,4,3,232040,260374
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,2012,119.912500,4,2,232040,263265
AT002C1,Graz,AT,15.4100048400,47.0777582000,O3,2013,122.367500,4,3,NULL,265778
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM10,2001,70.833333,3,3,247904,226244
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM10,2002,79.333333,3,3,247904,227842
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM10,2003,77.800000,4,4,247904,230789
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM10,2004,68.420000,5,5,247906,235477
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM10,2005,74.750000,4,4,247904,241298
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM10,2006,74.340000,5,5,247904,244997
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM10,2007,56.571429,7,6,247906,247624
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM10,2008,52.877143,7,5,247906,250738
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM10,2009,46.937500,8,3,247904,253994
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM10,2010,54.456667,6,4,247906,257240
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM10,2011,57.833750,8,5,247904,260374
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM10,2012,45.788571,7,2,247906,263265
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM10,2013,44.436000,5,1,NULL,265778
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM2.5,2007,25.380000,1,1,232038,247624
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM2.5,2008,23.830000,1,0,232038,250738
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM2.5,2009,19.870000,2,0,232038,253994
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM2.5,2010,21.926667,3,0,247904,257240
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM2.5,2011,22.730000,2,1,232038,260374
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM2.5,2012,18.625000,2,0,232038,263265
AT002C1,Graz,AT,15.4100048400,47.0777582000,PM2.5,2013,18.800000,2,0,NULL,265778
AT003C1,Linz,AT,14.2887812900,48.3192328100,BaP,2006,1.410000,2,2,185739,187936
AT003C1,Linz,AT,14.2887812900,48.3192328100,BaP,2007,0.910000,2,0,185739,188393
AT003C1,Linz,AT,14.2887812900,48.3192328100,BaP,2008,1.000000,2,1,185739,188593
AT003C1,Linz,AT,14.2887812900,48.3192328100,BaP,2009,1.150000,2,2,185739,189122
AT003C1,Linz,AT,14.2887812900,48.3192328100,BaP,2010,1.100000,3,3,185739,189849
AT003C1,Linz,AT,14.2887812900,48.3192328100,BaP,2011,1.363333,3,3,185739,190589
AT003C1,Linz,AT,14.2887812900,48.3192328100,BaP,2012,0.860000,3,0,185739,191190
AT003C1,Linz,AT,14.2887812900,48.3192328100,BaP,2013,0.743333,3,0,NULL,191501
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,1985,0.060000,1,0,173852,NULL
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,1990,41.360000,5,3,185741,NULL
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,1991,39.138000,5,2,185741,203044
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,1992,35.424000,5,1,185741,198830
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,1993,39.036000,5,2,185741,195185
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,1994,30.916000,5,0,185741,192084
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,1995,25.850000,6,0,185740,189502
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,1996,26.684286,7,0,185738,187414
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,1997,27.538000,5,0,185741,185794
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,1998,30.016667,6,1,185739,184618
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,1999,34.083333,6,1,185739,183861
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,2000,33.207143,7,1,185738,183498
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,2001,32.052857,7,1,185738,183504
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,2002,32.487143,7,1,185738,183855
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,2003,38.055000,6,1,185739,184536
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,2004,34.875000,6,1,185739,185530
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,2005,36.653333,6,2,185739,186781
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,2006,38.326000,5,1,185741,187936
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,2007,34.132000,5,1,185741,188393
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,2008,35.807500,4,1,185740,188593
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,2009,30.575000,4,0,185740,189122
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,2010,35.292000,5,1,185741,189849
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,2011,35.352000,5,1,185741,190589
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,2012,33.530000,5,1,185741,191190
AT003C1,Linz,AT,14.2887812900,48.3192328100,NO2,2013,31.550000,5,1,NULL,191501
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,1986,117.440000,1,0,173852,NULL
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,1987,115.550000,1,0,173852,NULL
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,1988,113.280000,1,0,173852,NULL
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,1989,100.700000,1,0,173852,NULL
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,1990,115.500000,1,0,173852,NULL
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,1991,105.130000,1,0,173852,203044
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,1992,131.500000,1,1,173852,198830
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,1993,124.860000,1,1,173852,195185
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,1994,134.000000,1,1,173852,192084
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,1995,118.630000,1,0,173852,189502
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,1996,113.500000,1,0,173852,187414
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,1997,111.000000,1,0,173852,185794
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,1998,112.250000,1,0,173852,184618
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,1999,106.570000,1,0,173852,183861
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,2000,120.290000,1,1,173852,183498
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,2001,115.605000,2,0,173852,183504
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,2002,119.835000,2,1,173852,183855
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,2003,125.130000,1,1,173852,184536
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,2004,108.890000,1,0,173852,185530
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,2005,112.650000,1,0,173852,186781
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,2006,117.080000,1,0,173852,187936
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,2007,116.850000,1,0,173852,188393
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,2008,107.510000,1,0,173852,188593
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,2009,111.100000,1,0,173852,189122
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,2010,112.430000,1,0,173852,189849
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,2011,110.670000,1,0,173852,190589
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,2012,110.650000,1,0,173852,191190
AT003C1,Linz,AT,14.2887812900,48.3192328100,O3,2013,114.210000,1,0,NULL,191501
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM10,2000,45.000000,1,0,173852,183498
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM10,2001,56.442000,5,5,185741,183504
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM10,2002,58.718333,6,5,185740,183855
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM10,2003,61.804000,5,5,185741,184536
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM10,2004,51.188000,5,4,185741,185530
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM10,2005,59.396667,6,6,185739,186781
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM10,2006,64.552000,5,5,185741,187936
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM10,2007,45.692000,5,1,185741,188393
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM10,2008,48.267500,4,1,185740,188593
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM10,2009,43.664000,5,0,185741,189122
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM10,2010,50.240000,5,2,185738,189849
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM10,2011,50.948571,7,4,185738,190589
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM10,2012,42.352500,4,0,185740,191190
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM10,2013,45.333333,3,1,NULL,191501
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM2.5,2005,23.850000,1,0,173852,186781
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM2.5,2006,25.020000,1,1,173852,187936
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM2.5,2007,19.870000,1,0,173852,188393
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM2.5,2008,18.870000,1,0,173852,188593
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM2.5,2009,16.760000,1,0,173852,189122
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM2.5,2010,20.490000,1,0,173852,189849
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM2.5,2011,19.145000,2,0,173852,190589
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM2.5,2012,15.783333,3,0,185739,191190
AT003C1,Linz,AT,14.2887812900,48.3192328100,PM2.5,2013,17.403333,3,0,NULL,191501
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,BaP,2000,0.720000,1,0,9430,NULL
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,BaP,2001,0.460000,1,0,9430,142662
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,BaP,2002,0.870000,1,0,9430,146207
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,BaP,2003,1.240000,1,1,9430,146674
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,BaP,2005,0.880000,1,0,9430,145124
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,BaP,2006,2.345000,2,2,147337,146484
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,BaP,2007,1.010000,2,1,147337,146845
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,BaP,2008,1.000000,2,2,147337,147169
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,BaP,2009,1.100000,1,1,9430,147732
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,BaP,2010,0.650000,2,0,147337,148211
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,BaP,2011,0.760000,2,0,147337,148277
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,BaP,2012,0.645000,2,0,147337,147605
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,BaP,2013,0.660000,1,0,NULL,145871
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,1990,85.170000,1,1,9430,NULL
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,1991,84.310000,1,1,9430,NULL
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,1992,78.950000,1,1,9430,NULL
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,1993,71.340000,1,1,9430,NULL
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,1994,53.440000,2,2,9430,NULL
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,1995,47.415000,2,1,9430,NULL
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,1996,49.750000,2,1,9430,NULL
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,1997,43.195000,2,1,9430,NULL
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,1998,42.475000,2,1,9430,NULL
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,1999,42.795000,2,1,9430,NULL
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,2000,42.835000,2,1,9430,NULL
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,2001,45.405000,2,1,9430,142662
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,2002,42.010000,3,1,147337,146207
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,2003,43.460000,3,1,147337,146674
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,2004,40.963333,3,1,147337,145680
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,2005,41.703333,3,1,147337,145124
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,2006,45.523333,3,1,147337,146484
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,2007,41.266667,3,1,147337,146845
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,2008,39.570000,3,1,147337,147169
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,2009,39.590000,3,1,147337,147732
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,2010,39.610000,3,1,147337,148211
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,2011,39.320000,3,1,147337,148277
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,2012,37.066667,3,1,147337,147605
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,NO2,2013,36.606667,3,1,NULL,145871
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,O3,1994,128.000000,1,1,9430,NULL
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,O3,1995,138.750000,1,1,9430,NULL
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,O3,1996,106.630000,1,0,9430,NULL
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,O3,1997,109.000000,1,0,9430,NULL
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,O3,1998,114.380000,1,0,9430,NULL
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,O3,1999,118.750000,1,0,9430,NULL
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,O3,2000,108.750000,1,0,9430,NULL
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,O3,2001,125.000000,1,1,9430,142662
AT004C1,Salzburg,AT,13.0400203000,47.8104783300,O3,2002,121.755000,2,2,147337,146207
